city,pm25,pm10,no2,so2,co,o3,aqi,Date,aqi_outlier,AQI_Category,temperature_2m_max,temperature_2m_min,windspeed_10m_max,precipitation_sum
Kolkata,76.62173994755412,119.5890484947454,46.746952119885066,11.790506054721444,0.8589245760583464,45.17587707796943,83,2022-02-02,False,Satisfactory,25.5,10.8,10.9,0.0
Kolkata,132.89985853282136,182.04374627198115,30.60478018315905,17.302963215120073,0.9771702309893776,36.35456467395289,127,2022-02-03,False,Moderate,24.6,14.1,10.7,0.0
Kolkata,5.0,65.80843864250701,33.46198395394923,12.21229052022937,1.154666967957909,35.705543133418224,29,2022-02-04,False,Good,19.6,14.3,18.2,32.2
Kolkata,35.01044400619229,57.08815139718626,73.05113010930401,17.958471215839488,1.001487515354274,21.095983777126985,44,2022-02-05,False,Good,21.9,11.9,18.3,0.0
Kolkata,23.048722568409097,87.1006254046525,46.02372955886472,10.641002632477544,0.3943790607411723,65.82856552539076,48,2022-02-06,False,Good,21.8,9.7,11.4,0.0
Kolkata,151.6763610750947,210.4487356734945,28.66007114476501,19.62096410324883,0.8505695189777823,74.44836176691274,149,2022-02-07,False,Moderate,22.8,10.1,10.1,0.0
Kolkata,65.67993894572862,156.92167035845955,33.27277443779093,8.693023160068373,1.0487667692340703,48.9025028968054,88,2022-02-08,False,Satisfactory,24.5,10.4,10.5,0.0
Kolkata,95.49859200623564,125.1288771316312,24.990327306262945,10.092960364014225,0.90751163320205,38.331698378260384,91,2022-02-09,False,Satisfactory,25.7,11.4,10.3,0.0
Kolkata,122.76751786338858,170.62148293117718,65.6095815736952,6.739447693561855,0.9027062415226044,56.88853433139242,124,2022-02-10,False,Moderate,22.5,15.5,8.4,4.6
Kolkata,90.84583494524205,139.86738321722254,52.70761480131841,5.821163495027626,0.8848623444783845,35.203737635048284,96,2022-02-11,False,Satisfactory,23.0,12.6,13.0,0.0
Kolkata,56.83322763882917,112.2018319722157,54.222362466144006,5.131191561673132,1.2952428555787112,65.03513212625548,74,2022-02-12,False,Satisfactory,23.2,10.4,14.0,0.0
Kolkata,81.7406762730929,110.3903758492779,62.93316709408285,14.3115089342217,0.9384406532180452,39.83362485975799,84,2022-02-13,False,Satisfactory,23.6,10.1,10.8,0.0
Kolkata,87.76638176485301,125.24473062696444,58.22949019156043,18.19959050926106,0.753937041233881,41.222797486410485,91,2022-02-14,False,Satisfactory,24.2,9.8,10.3,0.0
Kolkata,111.65394456153037,174.68564828015593,22.505800246732655,10.542214735838844,1.4578670037933588,49.87885002413569,115,2022-02-15,False,Moderate,25.2,10.5,10.2,0.0
Kolkata,89.40374365930734,150.30384410624112,31.61914971418029,15.831580879220938,0.9134243945025056,66.87819089519935,99,2022-02-16,False,Satisfactory,25.4,10.5,10.7,0.0
Kolkata,12.589458651404158,69.67202720586766,43.14970289250949,4.914711281387437,0.7200651278932956,55.9121338143628,37,2022-02-17,False,Good,27.5,12.3,12.2,0.0
Kolkata,82.00388719206134,131.50885056828366,39.784525962761776,9.672879233219229,1.4016532149170242,54.92469814285143,89,2022-02-18,False,Satisfactory,27.0,12.1,11.6,0.0
Kolkata,92.39038930248938,115.84307341142818,35.26632139309648,9.355177152465329,0.7907314478582301,45.17675958754086,88,2022-02-19,False,Satisfactory,27.8,11.7,15.8,0.0
Kolkata,55.30436259469624,100.7356275249279,23.756474722215003,14.976000772612126,1.0415028631826797,57.47101259581021,65,2022-02-20,False,Satisfactory,26.5,12.9,15.5,0.0
Kolkata,114.23169365175126,179.9441277239804,20.73508022149956,19.46332291499271,1.0607288229085094,21.360891946606515,115,2022-02-21,False,Moderate,27.0,11.3,12.4,0.0
Kolkata,49.5984848868211,74.94582641784297,46.509887613354095,9.329929173820002,0.8071907305980389,76.01763135666313,59,2022-02-22,False,Satisfactory,27.1,13.1,9.9,0.0
Kolkata,137.7706233840401,168.61495650656292,46.86828457107699,21.135564910529983,0.5255688496092998,64.51916240787276,130,2022-02-23,False,Moderate,27.7,13.9,10.2,0.0
Kolkata,73.27102105726155,104.45435407656812,62.71228186078558,9.857582579897842,0.755143446399662,44.67655079396683,78,2022-02-24,False,Satisfactory,30.1,15.8,12.7,3.4
Kolkata,122.13844733663662,191.806878050612,28.871715318017635,12.579749332208047,0.9106337878615246,64.63144133695123,127,2022-02-25,False,Moderate,28.8,17.5,21.1,11.1
Kolkata,55.692618675003104,133.342130310901,52.21726829364725,7.251594788502289,0.9453933526207172,57.33935956306551,78,2022-02-26,False,Satisfactory,29.1,16.5,10.9,0.0
Kolkata,51.636752948614,110.16716234000884,40.03615661635284,4.343450116233693,0.1,80.73697864782187,70,2022-02-27,False,Satisfactory,27.6,14.9,26.3,6.9
Kolkata,75.036699473762,127.19653162885253,24.602340745722408,9.007964831043862,1.4504809463245496,86.26918584310972,86,2022-02-28,False,Satisfactory,29.7,17.5,10.8,0.0
Kolkata,5.785990819529573,56.93586790044088,68.02122884355128,12.98962103176826,1.0052299368281643,47.456929067731984,31,2022-03-01,False,Good,29.0,16.5,9.8,0.0
Kolkata,100.61233353878728,179.52347575436133,47.825556638679615,5.9215742461097,0.610790006049315,61.60059635883987,115,2022-03-02,False,Moderate,29.3,17.0,8.4,0.0
Kolkata,77.28638015771716,116.3814526309888,23.649585820063827,7.015906278942871,0.5854676483654595,56.85124193668032,81,2022-03-03,False,Satisfactory,30.0,16.7,9.5,0.0
Kolkata,59.310863035365465,112.86961599872076,42.36479522716596,15.844727127952224,0.553416683807092,74.24634459914336,75,2022-03-04,False,Satisfactory,30.0,15.6,11.8,0.0
Kolkata,9.63906831242771,53.12672805127282,33.6289456443677,8.050929410888193,0.1387172944473664,68.20105752385068,30,2022-03-05,False,Good,32.1,16.2,14.3,0.0
Kolkata,113.17480942217256,173.15039115428738,29.10555191083032,9.471831875348766,0.699126946539367,46.404827610918886,116,2022-03-06,False,Moderate,30.4,16.8,10.4,0.0
Kolkata,111.80380130195198,151.91315064588017,27.149111412541966,12.73311185745834,0.8127648823079934,57.55269208958703,109,2022-03-07,False,Moderate,31.1,15.9,9.3,0.0
Kolkata,135.5502133324999,177.41044668007498,53.98252454063871,12.71071760671344,1.1073154490140975,68.48196024032683,133,2022-03-08,False,Moderate,31.7,16.5,10.2,0.0
Kolkata,49.70837512077783,139.29781928460153,42.716468877906415,6.2634781909876365,0.4583202046913336,72.09700655397153,78,2022-03-09,False,Satisfactory,31.6,16.9,10.5,0.0
Kolkata,132.57416297409506,204.5046312945468,31.88178410082481,10.131816185567429,0.327281349134969,45.62187214310588,135,2022-03-10,False,Moderate,31.8,16.3,11.3,0.0
Kolkata,86.82560374441084,166.82918572058333,35.867904883261666,10.331429904898512,0.8868151432525723,62.758435125916094,103,2022-03-11,False,Moderate,33.2,16.6,14.8,0.0
Kolkata,142.1120493282147,178.12360746315852,37.435524424382834,12.684771056712137,0.7201245569654334,40.69263453941117,132,2022-03-12,False,Moderate,32.3,18.0,12.4,0.0
Kolkata,69.72117633127066,95.35725706058668,30.906314556036182,5.834713869825145,0.8036403966239266,44.12651450946944,70,2022-03-13,False,Satisfactory,32.8,17.0,11.4,0.0
Kolkata,58.18030961207104,108.49968969545895,5.0,10.41496856465916,0.8583849387111918,64.62204938864502,68,2022-03-14,False,Satisfactory,33.8,18.2,10.9,0.0
Kolkata,104.36487934382616,179.77465076247688,18.498647712122924,17.232451665543714,0.889638195220426,41.94513050307536,112,2022-03-15,False,Moderate,33.8,17.4,11.9,0.0
Kolkata,84.32386525349098,196.8331500325916,42.17990223157742,12.40165838535306,1.0577188043772652,46.71550784510645,110,2022-03-16,False,Moderate,35.3,19.5,12.3,0.0
Kolkata,48.30030684189239,126.3811786748116,18.40979162141422,12.215883887727347,0.7805606844193469,37.5047198346913,67,2022-03-17,False,Satisfactory,36.1,20.6,11.7,0.0
Kolkata,27.285964549140623,74.73619281161157,45.49328365273621,17.237663095559395,0.56857305276329,38.23319168485703,44,2022-03-18,False,Good,35.6,21.2,10.0,0.0
Kolkata,141.04513870460528,181.6880412468899,34.99216859840875,18.094097045049796,0.3061720226719107,31.98032287868056,131,2022-03-19,False,Moderate,36.0,21.6,11.8,0.0
Kolkata,135.67876013612658,173.6481399755163,31.990764070051604,9.751005720717854,0.7039354834164548,43.1114992273438,127,2022-03-20,False,Moderate,36.8,21.8,15.3,0.0
Kolkata,85.69932780436821,160.7547242429364,27.94711163001851,9.04442161398711,0.8096151379933797,73.5731116755093,101,2022-03-21,False,Moderate,35.7,21.9,11.9,0.1
Kolkata,68.18120681017987,100.200552775618,9.708690159863686,8.195196478827775,0.5397280922743872,32.125827244912855,68,2022-03-22,False,Satisfactory,37.0,21.8,11.5,0.0
Kolkata,82.8134985052927,127.55388586308308,61.39055284037666,13.077120725188117,1.1025664384005172,47.43168474190474,90,2022-03-23,False,Satisfactory,37.0,22.5,14.8,0.0
Kolkata,44.86231796200941,107.239938235705,23.0671006860872,17.787252783734264,0.575655997744709,61.10530507990402,63,2022-03-24,False,Satisfactory,37.1,19.1,16.3,0.0
Kolkata,95.05055442147098,125.62913279495274,58.15814469692545,21.60230867996288,0.5751909497251615,40.18216647871544,95,2022-03-25,False,Satisfactory,37.8,22.5,14.8,0.0
Kolkata,82.7482823677594,150.10152261406623,58.3669063789649,10.20882369205076,0.8413557025715095,44.72209334385792,96,2022-03-26,False,Satisfactory,37.5,22.8,16.3,0.0
Kolkata,63.48254634838773,102.85013796559588,19.546916641965257,16.315844214410312,0.8305890319800603,72.8876282854727,71,2022-03-27,False,Satisfactory,37.0,23.2,13.6,0.0
Kolkata,112.9722105627518,154.96862796723462,22.88129674216931,21.336909098255177,0.2904371185380042,44.87173314533264,109,2022-03-28,False,Moderate,37.8,19.2,16.2,0.0
Kolkata,66.9489513152619,104.00732500081344,27.2297531544832,5.893712326233465,0.5823278225571729,49.23204229619893,72,2022-03-29,False,Satisfactory,38.6,22.0,16.2,0.0
Kolkata,92.22779388579372,131.72853555542764,32.04721441195682,6.787953890209305,0.8502631233491473,50.721612396403245,93,2022-03-30,False,Satisfactory,37.1,24.0,12.0,0.0
Kolkata,95.18144232722489,134.3570427118072,26.33929610584419,11.902254325822838,0.9561702576528728,36.69367457360797,94,2022-03-31,False,Satisfactory,37.7,25.1,16.6,0.1
Kolkata,54.89675650771736,80.4038390213381,22.423254292629384,9.266521708898512,0.5476053495140605,62.00625015857359,60,2022-04-01,False,Satisfactory,38.5,25.6,21.5,0.0
Kolkata,81.19837867471772,156.50116372894465,59.12853458645548,12.075938127878583,0.1988541490351326,55.975759684886526,99,2022-04-02,False,Satisfactory,36.7,25.9,14.5,1.4
Kolkata,125.76708793648676,188.41626513836437,45.2312644299576,10.760246931184255,0.446593403442461,59.3834861515,129,2022-04-03,False,Moderate,37.5,25.4,20.7,0.0
Kolkata,72.18943930504611,128.43326481549872,31.193629101926906,21.996850752109665,0.8717126750698815,44.30275993310438,82,2022-04-04,False,Satisfactory,38.8,25.2,22.7,0.0
Kolkata,34.546404610333695,56.57258077380132,49.31008768932706,9.088774613077998,0.665025420801123,41.85742432792279,43,2022-04-05,False,Good,37.5,24.5,22.7,0.0
Kolkata,36.31736058942333,80.51350478876131,40.8458621405678,6.966971941542878,0.8995781207857189,31.647399411897148,49,2022-04-06,False,Good,39.0,24.6,20.4,0.0
Kolkata,62.36031723870435,119.65246570182006,39.79509098201319,3.793690059193484,0.1,58.50460639428949,76,2022-04-07,False,Satisfactory,37.9,24.0,13.9,0.0
Kolkata,107.60871822354471,166.3561495770614,36.59125526167241,10.7598585213449,0.7680061445635363,58.77826446830242,113,2022-04-08,False,Moderate,39.0,24.0,21.2,0.0
Kolkata,74.66111279114364,132.14056294128133,59.71393446676469,7.1647436322564895,0.7443911334499999,37.124160113144406,86,2022-04-09,False,Satisfactory,40.0,24.1,17.4,0.0
Kolkata,64.26024064685579,112.23597562530064,26.805480659924328,3.879670011740643,0.4080408500259944,56.653297202189606,74,2022-04-10,False,Satisfactory,37.9,24.4,17.3,0.0
Kolkata,53.26693351178915,98.89264589719768,40.7419184436085,16.536247902143486,0.7148549785560523,53.69635315896389,65,2022-04-11,False,Satisfactory,37.7,24.4,16.0,0.1
Kolkata,34.71735410993461,81.50040635284456,25.335618097287515,11.29397139495288,0.8382703813540929,46.48748384520455,48,2022-04-12,False,Good,37.2,24.7,15.8,0.6
Kolkata,63.07256040678232,118.45539516766456,33.951697033631405,9.929491606334071,0.4841380686047035,57.58723034534671,76,2022-04-13,False,Satisfactory,38.9,25.7,15.5,0.1
Kolkata,78.30852771801608,118.7162013447633,24.419602737858256,23.68436205528977,0.1,38.62530382468615,81,2022-04-14,False,Satisfactory,38.4,26.3,20.6,1.3
Kolkata,60.70642200966837,129.11729847105448,35.28172789327591,12.90976807048522,0.6676423184651199,77.65474449944543,80,2022-04-15,False,Satisfactory,43.0,24.4,21.3,0.0
Kolkata,95.81401115643536,132.80718353315433,50.55592419363714,10.762947009213852,1.3479988995226584,70.27212274916013,99,2022-04-16,False,Satisfactory,38.0,23.7,19.1,0.1
Kolkata,91.77558673816912,137.04091082627372,30.47508856282601,16.410440463421825,1.2355627654282395,45.624248634750224,94,2022-04-17,False,Satisfactory,37.9,25.3,29.9,0.2
Kolkata,97.96818380405892,158.07705754874408,53.350529889413046,8.107359505839845,0.9331870015284348,83.65849857550428,110,2022-04-18,False,Moderate,40.8,25.0,22.7,0.0
Kolkata,83.83716528665481,142.9099285510124,45.68186644598954,14.767608115574069,0.4527661706345586,80.71483282189173,97,2022-04-19,False,Satisfactory,38.2,25.2,15.2,0.0
Kolkata,83.99922474138592,144.89174372001867,41.32129654359983,16.716725816800675,0.6494462103707737,30.3924707382729,92,2022-04-20,False,Satisfactory,36.5,25.2,20.8,0.0
Kolkata,75.29992668597778,134.8859709960651,34.80070128074219,8.642945981996498,0.904535040838046,36.08649504180871,85,2022-04-21,False,Satisfactory,34.5,25.5,17.0,0.3
Kolkata,119.1742981964163,162.92814985162468,47.46142096673182,6.1942749100364125,1.2060273903373564,57.03301377185406,118,2022-04-22,False,Moderate,36.2,26.0,12.8,6.3
Kolkata,104.54571583357227,128.73310444705194,28.756110162355505,12.995411719185604,0.4751769149030594,40.59555798224284,97,2022-04-23,False,Satisfactory,39.8,25.2,18.2,0.0
Kolkata,110.20107851129649,148.083885117533,45.60683404652276,7.864709739694877,0.9802539432273478,33.18677966105228,107,2022-04-24,False,Moderate,41.2,24.5,15.0,0.0
Kolkata,103.75547557274596,197.0252395698656,31.97528560589401,8.69358273901838,1.1417758171814256,50.97183378890748,119,2022-04-25,False,Moderate,41.4,23.0,17.7,0.0
Kolkata,33.21361797509235,89.99998260394604,43.24827386928833,8.836932306019254,0.598653849747673,63.02961697033386,54,2022-04-26,False,Satisfactory,42.1,25.0,18.4,0.0
Kolkata,40.47609410438556,63.062648145951485,28.37482172529528,16.327656510393886,0.7215566466294867,41.53512410549027,46,2022-04-27,False,Good,41.8,25.7,20.3,0.0
Kolkata,77.26098663495132,137.01061880408085,63.0207578817621,13.754653368414722,1.3880056438759325,60.97081931664627,92,2022-04-28,False,Satisfactory,39.3,25.9,20.9,0.0
Kolkata,68.09536973584987,135.91641583321413,49.554561659726005,17.810606261111026,1.0210849878304988,51.70894369447779,84,2022-04-29,False,Satisfactory,38.5,25.7,25.9,9.1
Kolkata,60.76283103743158,113.46017689437696,17.769858440760185,11.185273733444664,0.4461082917171078,56.872604018679006,71,2022-04-30,False,Satisfactory,38.0,25.0,22.5,11.8
Kolkata,113.3678821690155,169.67826986093044,37.561004605199614,10.573747507341412,1.1603015582122782,64.79781700287712,117,2022-05-01,False,Moderate,34.6,22.9,21.1,20.6
Kolkata,37.5476878055718,92.652523338767,44.87802424749846,10.972680169357966,0.3902869120035699,19.181388677021104,52,2022-05-02,False,Satisfactory,33.5,23.5,12.8,7.5
Kolkata,86.88986515419144,103.02694081778792,32.14688942788258,15.4220625055734,0.9247736040076748,41.05120112295717,81,2022-05-03,False,Satisfactory,30.7,23.4,17.6,2.9
Kolkata,115.81901097437456,176.33985800498385,32.679315230913424,19.605772940093637,0.9462126627433972,38.303990604996805,117,2022-05-04,False,Moderate,31.2,24.5,14.1,1.4
Kolkata,5.0,59.4779737482371,32.42644786971158,12.104832812901538,0.728988845804441,17.02769785434966,25,2022-05-05,False,Good,29.9,23.5,16.5,2.0
Kolkata,68.31412578468162,96.26338106141137,32.377593765019085,9.10504492206831,0.8191682960992264,54.49661703686154,71,2022-05-06,False,Satisfactory,33.2,22.8,14.2,0.6
Kolkata,98.45419762096328,100.49675856886778,61.31857424327037,3.840345977971477,0.7959646848046227,37.57143270894607,89,2022-05-07,False,Satisfactory,33.6,24.2,13.7,1.4
Kolkata,91.82107945204778,105.23144619220464,63.238581201569446,10.203458603941188,0.950161585100182,37.99086761437377,87,2022-05-08,False,Satisfactory,33.8,24.1,11.9,0.5
Kolkata,146.4356524195084,168.99399322421334,5.0,18.814554293479624,0.4471454227787514,48.95143095815237,129,2022-05-09,False,Moderate,32.6,24.6,19.4,1.2
Kolkata,142.33541271396788,184.22961937055635,43.90438580755143,16.07484949923,0.809015415611832,69.51664179391001,137,2022-05-10,False,Moderate,31.4,25.4,14.8,8.6
Kolkata,108.21577391856243,140.33527971541332,50.97642087540205,11.82818943187873,0.7911303946607978,54.98627153495211,106,2022-05-11,False,Moderate,33.6,25.5,21.6,4.1
Kolkata,116.82185437677636,147.5683076158807,59.58195978474036,18.21955670883688,0.6102877715838676,76.37948324184691,116,2022-05-12,False,Moderate,34.2,26.5,18.5,1.0
Kolkata,73.06384082053417,134.40943699697573,33.07505501324102,16.097484081502316,0.6665136499928295,52.39606044129378,85,2022-05-13,False,Satisfactory,36.8,26.9,22.5,0.0
Kolkata,5.0,45.5633681927414,31.521771557940237,2.543099022571912,1.030530551129334,44.21570048393621,23,2022-05-14,False,Good,39.7,27.0,21.3,3.5
Kolkata,7.2792463223069745,69.31199878627658,56.342412870232565,11.327680189943084,0.3470900584305625,21.741464899277705,32,2022-05-15,False,Good,37.8,26.9,26.6,12.7
Kolkata,31.01778206673017,64.42313074016846,65.64595577826978,10.979378128491144,0.4182192168484825,40.77567776651214,45,2022-05-16,False,Good,37.0,27.0,21.6,0.1
Kolkata,122.8256924722144,183.92914592520637,40.70036371325202,11.156931426001517,0.8011059473135123,52.33762737142288,125,2022-05-17,False,Moderate,36.5,27.0,21.6,0.0
Kolkata,72.23089564573289,124.2741828066709,35.4902347253318,7.721637662436153,0.7209447537409053,54.95224910670861,82,2022-05-18,False,Satisfactory,37.2,27.2,21.3,7.5
Kolkata,50.89775744644126,109.31749502243534,52.44523646433514,13.705875561639104,0.6315045039951734,51.4401938414666,68,2022-05-19,False,Satisfactory,37.8,27.9,18.3,0.1
Kolkata,86.13909876358979,140.1249070319439,62.35019480882176,6.209694712193828,0.8620489539273606,43.99796296503207,95,2022-05-20,False,Satisfactory,37.2,26.8,17.8,0.3
Kolkata,30.173514567213797,55.01491736928404,53.16045387372567,4.979245803577629,0.8896154331214088,51.972108962931394,42,2022-05-21,False,Good,37.5,27.0,15.0,4.3
Kolkata,45.67675037315871,112.39830296466972,22.276877897790957,9.254614578681242,0.4726233933333382,61.47290928527314,64,2022-05-22,False,Satisfactory,35.2,26.4,22.0,0.3
Kolkata,127.34179795472812,182.31352137337777,78.08891981728972,14.228668548012704,0.9896587157663472,65.09782435459456,132,2022-05-23,False,Moderate,35.2,25.0,18.6,9.1
Kolkata,53.10656607766776,111.2732213497702,25.495743229762738,5.409498995189506,1.1276636059232996,37.25036909238865,66,2022-05-24,False,Satisfactory,35.0,24.4,12.6,0.0
Kolkata,87.3360065483879,169.96689096697503,12.834486600642268,15.255882743428815,0.793434861407032,48.94449212993041,100,2022-05-25,False,Satisfactory,34.5,23.9,15.8,4.2
Kolkata,82.38341502543786,132.7334475044663,47.849391572769285,6.743386867907767,0.9506463647460258,33.08637476495888,89,2022-05-26,False,Satisfactory,36.5,24.4,10.6,0.0
Kolkata,164.15597210727069,212.0560053442526,42.691376189862254,20.85398052404166,0.5676179102348553,49.83130607301752,154,2022-05-27,False,Moderate,36.0,24.9,12.6,0.1
Kolkata,23.598102631868883,54.19543069880606,18.64040411777896,15.991031862011653,0.9708488970943404,43.44315209725039,34,2022-05-28,False,Good,36.5,24.7,17.3,5.6
Kolkata,59.73208683242751,129.14539818797988,39.924286978891445,7.663689664493844,1.1219501430375778,47.8783372930838,77,2022-05-29,False,Satisfactory,36.3,26.0,12.3,2.8
Kolkata,107.09136671736036,158.5272872461437,71.16598733152759,10.965785978644403,0.1974576505411185,46.58240665963186,112,2022-05-30,False,Moderate,36.7,27.0,15.9,0.2
Kolkata,90.65583023708034,149.85089300511862,52.13132342811876,9.095717483934616,1.2691748456914334,64.47251695729975,101,2022-05-31,False,Moderate,35.0,27.2,16.0,0.5
Kolkata,85.23756849095429,121.35778247436495,68.91964438059398,15.646056624377966,0.652324492748429,71.03139142027578,93,2022-06-01,False,Satisfactory,36.7,26.4,12.0,3.6
Kolkata,88.8118535908196,168.99719268990657,27.3537302781869,10.99780262068071,1.2145941426482905,39.96732381176276,101,2022-06-02,False,Moderate,35.7,26.8,14.5,2.1
Kolkata,69.86169391946976,65.10742523078741,46.18310062184329,17.770889119877904,0.5236111391013036,56.71356888867384,64,2022-06-03,False,Satisfactory,36.8,27.0,19.4,0.0
Kolkata,58.35911099876205,78.17599345777913,35.12003425691386,9.126761883083969,0.8382173892058963,45.41233332399948,60,2022-06-04,False,Satisfactory,38.9,26.4,22.9,26.1
Kolkata,133.4927167327753,172.33891043660378,38.05909606872432,13.197693946289922,0.7847066269151032,41.967297884093945,126,2022-06-05,False,Moderate,36.9,26.0,21.0,0.1
Kolkata,82.05378486012582,142.5473005998977,53.48033701574547,2.0,0.951982776544992,39.88264542882417,93,2022-06-06,False,Satisfactory,37.0,27.1,18.2,0.0
Kolkata,126.31927414728185,194.9663386472136,53.88392869428394,9.081585688872485,0.3821263390358324,69.0664811517765,133,2022-06-07,False,Moderate,37.2,27.1,16.5,0.6
Kolkata,126.7568359930599,136.68425621501729,60.62689475584414,13.774381291077356,0.8395852086689605,37.66357114879194,114,2022-06-08,False,Moderate,37.2,27.5,15.6,0.0
Kolkata,120.57373740920944,161.37417716824476,33.03052759954182,2.0,0.5768022210008663,35.120700784884335,115,2022-06-09,False,Moderate,38.9,28.2,17.3,10.0
Kolkata,5.0,86.1773576349623,38.12840439668764,4.871524965124799,0.5108576159375124,41.28774542620244,36,2022-06-10,False,Good,37.3,27.7,21.4,0.2
Kolkata,56.1482251449106,122.16025976988308,35.9610352374044,12.493039223302963,0.7205781912281636,67.44326838202667,75,2022-06-11,False,Satisfactory,37.1,28.0,20.6,0.0
Kolkata,135.10574475975332,182.4297674739675,25.806581920975745,11.45233997606538,0.1,54.703619530215086,130,2022-06-12,False,Moderate,38.8,27.8,13.8,0.0
Kolkata,25.641943394799817,71.2216867281573,47.07425328671009,9.14853721740461,0.6684667844005253,53.869788570350046,44,2022-06-13,False,Good,39.5,27.8,17.3,2.8
Kolkata,57.67525028556194,126.16277346413,51.59365828592445,14.836804962813911,0.6109098326447244,58.60206353218631,77,2022-06-14,False,Satisfactory,38.5,28.5,21.7,0.8
Kolkata,50.28202402721918,98.5367649792901,5.0,17.785970737110546,1.318059582300118,53.37207120150629,60,2022-06-15,False,Satisfactory,33.2,26.5,23.7,4.0
Kolkata,16.735517252094354,62.38203053525396,41.06596157676272,12.080126789875385,1.5623012379745642,46.3317276295216,35,2022-06-16,False,Good,32.4,28.0,21.2,9.0
Kolkata,56.906196999354265,110.16581734884036,37.85864712769352,8.252733693328668,0.2714753015174429,60.98540259590635,71,2022-06-17,False,Satisfactory,30.1,25.1,20.2,20.7
Kolkata,45.43154220201463,75.30257774016701,27.834220629512032,4.690429835387596,0.9968088416605324,57.83693441320026,53,2022-06-18,False,Satisfactory,31.0,25.5,18.9,20.5
Kolkata,87.59841167165901,151.7938078589242,46.47457241103403,14.938925759793795,1.3473344367669102,64.72651932627144,100,2022-06-19,False,Satisfactory,33.0,25.6,21.7,10.4
Kolkata,87.02905596158513,118.35500174092094,16.061154900470644,3.202759132367591,1.0839013955764152,41.63136435499322,84,2022-06-20,False,Satisfactory,31.6,25.9,17.1,9.6
Kolkata,83.17045074179798,114.10980706828884,73.08264870518448,3.020638003111822,0.8415925781250867,44.62096929556776,87,2022-06-21,False,Satisfactory,33.5,25.1,13.1,4.2
Kolkata,80.73367434496487,124.3213635415413,26.62887054032721,6.4095435733412005,1.4145319688478777,45.53188678133406,84,2022-06-22,False,Satisfactory,30.8,25.0,11.6,9.3
Kolkata,93.68886270728508,111.8094048049514,8.245406243047363,8.61677726611812,1.0619223853717583,50.424774602354105,86,2022-06-23,False,Satisfactory,31.5,25.0,10.9,0.5
Kolkata,58.40291598839914,116.99919519542355,31.744998011846526,18.883088110218456,1.2252667240400337,41.34114021246518,71,2022-06-24,False,Satisfactory,32.0,25.4,12.2,4.6
Kolkata,48.93157126315842,97.4665629634088,46.400110603825006,10.631004035232325,1.1137954583649323,53.982894692084365,63,2022-06-25,False,Satisfactory,30.5,25.5,17.6,5.2
Kolkata,123.5311139069099,151.08661634559346,31.11065493835812,14.665811078847169,0.8158749867054736,47.18521178508617,114,2022-06-26,False,Moderate,31.4,25.6,14.7,0.9
Kolkata,59.23522770529665,110.96992489681335,61.42369338901608,2.0,0.7544081907236745,48.373200899308735,73,2022-06-27,False,Satisfactory,32.8,26.1,17.0,0.9
Kolkata,36.50243408288455,83.38257779388849,15.408551395758618,9.079102609991567,0.7194553375175251,49.92208934817506,49,2022-06-28,False,Good,33.7,26.2,15.7,0.0
Kolkata,155.00666570963858,188.6833546834003,20.13156959278694,16.960612567768017,0.1,40.71424440662869,140,2022-06-29,False,Moderate,33.0,25.5,15.8,3.9
Kolkata,66.97316876871648,98.14908333941943,38.5766391921048,8.75742244439787,0.2775636140848597,59.27147700561869,72,2022-06-30,False,Satisfactory,30.8,25.5,12.0,2.7
Kolkata,106.2729433154119,136.52404410339562,31.882019816213763,21.28026043376134,0.9345386759637908,50.00300044188251,102,2022-07-01,False,Moderate,32.8,25.4,18.8,11.0
Kolkata,144.69821678018153,162.26518382633208,9.50636482174546,12.83453254635169,1.0520301559156158,24.339515318300847,124,2022-07-02,False,Moderate,32.5,25.1,10.6,14.7
Kolkata,28.015992263840985,93.87729715751324,22.715799941396103,10.71908693477272,0.8629672652157971,64.32288940924921,50,2022-07-03,False,Good,32.0,25.2,19.6,8.9
Kolkata,67.74252725099842,127.5904958901182,21.407070624678536,14.944359842683202,0.5273724300827474,29.29022790242389,77,2022-07-04,False,Satisfactory,32.3,25.5,15.8,4.6
Kolkata,162.6077685873534,249.20764915884965,42.22193023516651,19.73561682939344,0.7022740382102189,47.95970917506952,165,2022-07-05,False,Moderate,33.2,25.4,17.0,6.1
Kolkata,72.93856545202948,104.6707734593064,5.0,10.453521174134922,1.190722249030841,54.13730163250125,73,2022-07-06,False,Satisfactory,31.5,26.4,20.9,2.1
Kolkata,112.58120786321706,170.44317629530497,27.301590574708488,13.241129295300262,0.7003030516770425,34.06183347437303,113,2022-07-07,False,Moderate,32.5,25.6,13.5,1.0
Kolkata,116.7824829820925,140.67681464821314,30.114780890966795,23.084889949736908,1.0104495688738888,53.67588494448376,108,2022-07-08,False,Moderate,32.2,26.0,19.2,4.3
Kolkata,5.0,52.641782738235,22.53189268537396,11.61014595102103,0.7428939802120541,37.15027235783701,24,2022-07-09,False,Good,32.8,25.7,18.3,1.6
Kolkata,126.89804746455982,195.99544233126937,23.11054770057874,19.87035811773118,0.4551102672454588,74.96355765529357,132,2022-07-10,False,Moderate,33.0,25.8,20.1,2.8
