city,pm25,pm10,no2,so2,co,o3,aqi,Date,aqi_outlier,AQI_Category,temperature_2m_max,temperature_2m_min,windspeed_10m_max,precipitation_sum,DayOfWeek,Month,Quarter,IsWeekend,DayOfYear,Season_Code,AQI_lag1,AQI_lag2,AQI_lag7,AQI_roll3_mean,AQI_roll7_mean,AQI_roll7_std,PM_ratio,is_calm_day,is_rainy_day,is_spike
Kolkata,113.12018370272489,115.3703642309195,32.07465387861096,17.523607171652394,0.3119689534818494,38.42650614773729,98,2021-11-22,False,Satisfactory,28.8,18.4,8.2,0.0,0,11,4,0,326,3,95.0,31.0,72.0,74.66666666666667,83.42857142857143,25.825421215391234,0.9720703759099256,0,0,0
Kolkata,80.07236174047948,119.51155696011438,63.86779595593993,12.91571643203941,0.8099938545138257,36.24908575907765,85,2021-11-23,False,Satisfactory,29.0,18.1,9.7,0.0,1,11,4,0,327,3,98.0,95.0,92.0,92.66666666666667,82.42857142857143,25.572492662084777,0.6644372022094194,0,0,0
Kolkata,35.902725007095924,87.98316266309786,38.79709272059998,5.914444325827655,0.8702098347731109,50.86075202032085,53,2021-11-24,False,Satisfactory,27.4,16.5,9.1,0.0,2,11,4,0,328,3,85.0,98.0,82.0,78.66666666666667,78.28571428571429,27.896919099393298,0.403477735928857,0,0,0
Kolkata,67.67054424877306,141.5206368744044,39.81460166148834,10.809786342688223,1.139351162480423,47.73618079262067,85,2021-11-25,False,Satisfactory,27.1,15.6,8.3,0.0,3,11,4,0,329,3,53.0,85.0,111.0,74.33333333333333,74.57142857142857,24.316367209879726,0.47481224988074805,0,0,0
Kolkata,63.94065172018696,90.53820654660024,40.90954444283342,16.662179809512615,0.6749114031689258,30.060340445596577,66,2021-11-26,False,Satisfactory,26.4,15.8,10.2,1.2,4,11,4,0,330,3,85.0,53.0,75.0,68.0,73.28571428571429,24.526953104114426,0.6985132671092489,0,0,0
Kolkata,120.43725136447416,191.4429687473073,48.774307874920666,12.480532526922708,0.9260312612035264,26.74776668620901,125,2021-11-27,False,Moderate,26.0,14.6,9.2,0.0,5,11,4,1,331,3,66.0,85.0,31.0,92.0,86.71428571428571,23.214322344293418,0.6258334723708078,0,0,0
Kolkata,56.714009579117096,120.22570511538254,45.07489582926678,16.512738566390404,1.260155460436877,31.47294615616724,72,2021-11-28,False,Satisfactory,26.2,14.8,10.4,0.0,6,11,4,1,332,3,125.0,66.0,95.0,87.66666666666667,83.42857142857143,23.472374846878616,0.4678381497153326,0,0,0
Kolkata,99.34288677142727,144.1754966210711,33.30290118515182,24.35926190398899,0.328927874587593,47.27055853304846,100,2021-11-29,False,Satisfactory,26.6,15.0,10.1,0.0,0,11,4,0,333,3,72.0,125.0,98.0,99.0,83.71428571428571,23.69046422588832,0.6842951399072977,0,0,0
Kolkata,70.54921228064975,121.50260648891596,10.413818136055363,7.094443609915835,0.8146530030414236,29.07027040459895,75,2021-11-30,False,Satisfactory,26.9,14.9,13.0,0.0,1,11,4,0,334,3,100.0,72.0,85.0,82.33333333333333,82.28571428571429,23.900587759260112,0.5758996833021104,0,0,0
Kolkata,118.1381937337568,179.73062151315918,16.19173501598675,10.84821825749528,0.9126565701318664,29.36345112884069,117,2021-12-01,False,Moderate,27.0,15.4,11.3,0.0,2,12,4,0,335,0,75.0,100.0,53.0,97.33333333333333,91.42857142857143,23.056865520253318,0.6536700463078695,0,0,0
Kolkata,16.901644614709774,47.75068419076297,80.31206919538751,17.471690402151175,0.6174215659109061,30.033533017975657,33,2021-12-02,False,Good,26.9,14.9,8.7,0.0,3,12,4,0,336,0,117.0,75.0,85.0,75.0,84.0,32.083225108042555,0.34669553659130414,0,0,0
Kolkata,46.98717975373593,127.43420816174414,70.50649900346839,7.940625155398205,0.8933272940074992,46.066409659372205,73,2021-12-03,False,Satisfactory,27.4,15.2,9.1,0.0,4,12,4,0,337,0,33.0,117.0,66.0,74.33333333333333,85.0,31.533051443419364,0.3658462992551208,0,0,0
Kolkata,130.81269440017053,158.93393126615172,54.68493283719413,5.299296625151765,1.08432661698151,37.239059624611606,122,2021-12-04,False,Moderate,22.9,19.0,7.2,0.3,5,12,4,1,338,0,73.0,33.0,125.0,76.0,84.57142857142857,30.913088613385856,0.8179170821636372,0,0,0
Kolkata,67.42207134160843,104.513592955743,69.41704370571017,16.969963688488203,0.6765945844247285,37.628721063892016,75,2021-12-05,False,Satisfactory,21.2,18.6,12.8,75.3,6,12,4,1,339,0,122.0,73.0,72.0,90.0,85.0,30.730007050655423,0.638989436838609,0,1,0
Kolkata,132.5439993279873,114.57742870847984,47.18766780245698,7.203558706707263,1.4762486587711825,90.96063308526192,114,2021-12-06,False,Moderate,24.4,18.1,15.1,28.3,0,12,4,0,340,0,75.0,122.0,100.0,103.66666666666667,87.0,32.285187522040694,1.1467983049034784,0,1,0
Kolkata,81.2276020093717,123.91868289972354,41.020102099105536,8.891929424718253,0.5616698763526607,53.51852909006208,87,2021-12-07,False,Satisfactory,26.5,16.2,10.8,0.0,1,12,4,0,341,0,114.0,75.0,75.0,92.0,88.71428571428571,31.857569930940443,0.6502438236126444,0,0,0
Kolkata,104.95004220427104,157.61554036645146,44.35155061757766,8.837219377208973,0.5198543003430952,35.84651093969516,107,2021-12-08,False,Moderate,27.1,15.6,9.2,0.0,2,12,4,0,342,0,87.0,114.0,117.0,102.66666666666667,87.28571428571429,30.576212353801452,0.6616630499243873,0,0,0
Kolkata,110.87801429454882,162.47032364949635,43.0228927292753,13.70667029278202,0.7826543440507355,51.62685803072728,113,2021-12-09,False,Moderate,26.4,16.5,8.2,0.0,3,12,4,0,343,0,107.0,87.0,33.0,102.33333333333333,98.71428571428571,20.03924720570678,0.6782761043055562,0,0,0
Kolkata,131.83248883813127,197.37080956884373,37.41463927543074,9.639063944440592,1.108184120325982,54.99156216694995,134,2021-12-10,False,Moderate,27.1,17.6,9.5,0.0,4,12,4,0,344,0,113.0,107.0,73.0,118.0,107.42857142857143,20.255510714018357,0.6645760488887826,0,0,0
Kolkata,67.68045269987417,91.85347766736032,65.41064163531067,6.364760016047264,0.8853280473020201,77.3786203726552,75,2021-12-11,False,Satisfactory,25.9,16.2,8.7,0.2,5,12,4,1,345,0,134.0,113.0,122.0,107.33333333333333,100.71428571428571,22.306309165153856,0.7288951841129055,0,0,0
Kolkata,66.35112607905934,115.4415799597524,52.80591653123315,6.0343216388424,0.2990597497039383,44.64343057119229,77,2021-12-12,False,Satisfactory,25.5,13.4,11.2,0.0,6,12,4,1,346,0,75.0,134.0,75.0,95.33333333333333,101.0,21.931712199461273,0.5698233062621906,0,0,0
Kolkata,83.22818340735681,134.61605293601374,61.25803062882013,7.270495610167675,0.7568867424457907,72.60902344252499,95,2021-12-13,False,Satisfactory,24.6,11.8,10.4,0.0,0,12,4,0,347,0,77.0,75.0,114.0,82.33333333333333,98.28571428571429,21.218814652050987,0.6137045106793181,0,0,0
Kolkata,68.88621240522524,158.62572582514008,36.48555326710343,8.529794216307014,0.7882507372208784,53.89387861030973,91,2021-12-14,False,Satisfactory,24.1,11.9,11.4,0.0,1,12,4,0,348,0,95.0,77.0,87.0,87.66666666666667,98.85714285714286,20.91593149912738,0.431548311208218,0,0,0
Kolkata,63.538159495916105,121.50094366719352,37.76235609136963,18.34741953118532,0.9523677866636652,50.16142635606831,77,2021-12-15,False,Satisfactory,23.6,11.6,10.2,0.0,2,12,4,0,349,0,91.0,95.0,107.0,87.66666666666667,94.57142857142857,22.0140647682123,0.5186748574650532,0,0,0
Kolkata,67.33972697037294,133.3965573662632,40.467528966819664,9.737624687604368,0.5830578876022087,60.49094972792031,83,2021-12-16,False,Satisfactory,23.5,11.6,10.9,0.0,3,12,4,0,350,0,77.0,91.0,113.0,83.66666666666667,90.28571428571429,20.710015980311564,0.5010524695722365,0,0,0
Kolkata,61.13459452572154,105.13615073349472,48.29886140296625,17.354488935198383,0.97854588351893,62.791442545349554,73,2021-12-17,False,Satisfactory,25.2,11.9,11.0,0.0,4,12,4,0,351,0,83.0,77.0,134.0,77.66666666666667,81.57142857142857,8.462803768199176,0.576001617763857,0,0,0
Kolkata,108.38309842644622,158.54915250120544,45.91875873164978,21.12946070977701,0.74121897724519,33.61325988115445,109,2021-12-18,False,Moderate,26.4,13.1,15.0,0.0,5,12,4,1,352,0,73.0,83.0,75.0,88.33333333333333,86.42857142857143,12.739141034061635,0.6793085185809894,0,0,0
Kolkata,5.0,93.71150834336116,69.71210427832668,7.045713278476528,1.1857892557445402,65.48804571732371,44,2021-12-19,False,Good,22.0,12.2,12.7,0.0,6,12,4,1,353,0,109.0,73.0,77.0,75.33333333333333,81.71428571428571,20.532204669041928,0.052791894960360186,0,0,0
Kolkata,105.6489429566092,165.71289204564255,28.83049951249743,12.646584113695646,0.904390374171418,51.0460589034665,110,2021-12-20,False,Moderate,21.0,8.4,10.8,0.0,0,12,4,0,354,0,44.0,109.0,95.0,87.66666666666667,83.85714285714286,22.806640636947293,0.6337178946405939,0,0,0
Kolkata,77.81077427398039,153.81860258080718,55.23528804050555,16.37121595462399,1.0797157824290755,53.439885185422256,95,2021-12-21,False,Satisfactory,22.5,10.1,10.6,0.0,1,12,4,0,355,0,110.0,44.0,91.0,83.0,84.42857142857143,23.06409289246771,0.5025931830986993,0,0,0
Kolkata,126.63992182049492,152.67759439211318,41.043364273144846,15.540247325573176,0.9630341241357352,55.61529319600709,118,2021-12-22,False,Moderate,23.1,11.4,11.2,0.0,2,12,4,0,356,0,95.0,110.0,77.0,107.66666666666667,90.28571428571429,25.8953939643989,0.8240623645979857,0,0,0
Kolkata,117.0835036546932,195.90434405183944,24.04687823830417,13.501795877009815,0.5833006437868057,66.0505876996599,126,2021-12-23,False,Moderate,24.1,10.9,10.5,0.0,3,12,4,0,357,0,118.0,95.0,83.0,113.0,96.42857142857143,28.81467879893359,0.594621232042846,0,0,0
Kolkata,108.95950162539096,139.55282253004742,39.899832100620486,4.494323372863192,1.084958002136233,41.96260105724793,104,2021-12-24,False,Moderate,24.2,10.4,10.5,0.0,4,12,4,0,358,0,126.0,118.0,73.0,116.0,100.85714285714286,26.934665219307792,0.7752210141642482,0,0,0
Kolkata,34.79161352495767,77.87934719025934,48.75782258682335,13.434499653655273,0.6532679490635704,48.42583480467598,50,2021-12-25,False,Good,24.9,12.3,9.5,0.0,5,12,4,1,359,0,104.0,126.0,109.0,93.33333333333333,92.42857142857143,32.597838081980925,0.4410738014988798,0,0,0
Kolkata,68.32932420422688,99.64772008020375,12.015032801272213,11.967796770337664,0.9755020321529084,49.76087114775067,70,2021-12-26,False,Satisfactory,23.9,13.3,10.3,0.2,6,12,4,1,360,0,50.0,104.0,44.0,74.66666666666667,96.14285714285714,27.19331150257704,0.6788958969937609,0,0,0
Kolkata,161.98987301054137,200.0741791432097,39.37172032816701,14.430485804459504,0.9322103395087808,46.16159844828475,149,2021-12-27,False,Moderate,24.0,14.9,10.2,0.5,0,12,4,0,361,0,70.0,50.0,110.0,89.66666666666667,101.71428571428571,33.71801835672969,0.8056224508825095,0,0,0
Kolkata,77.83133379318988,126.16481878263389,50.24896021669141,8.525492934403438,0.1,44.85329527039951,86,2021-12-28,False,Satisfactory,24.6,13.7,9.0,0.0,1,12,4,0,362,0,149.0,70.0,95.0,101.66666666666667,100.42857142857143,34.185070536990935,0.6120508371598358,0,0,0
Kolkata,147.51389338318614,213.5395172037425,16.47053934880963,15.375496721175033,0.8625296503372611,44.37599616286144,143,2021-12-29,False,Moderate,21.2,17.0,11.3,6.1,2,12,4,0,363,0,86.0,149.0,118.0,126.0,104.0,37.47443573068621,0.687583785522814,0,1,0
Kolkata,36.8751858199936,70.6033764682539,31.60097380591929,21.17625576106221,0.9920315239889996,39.35620513153321,46,2021-12-30,False,Good,23.4,15.6,9.4,7.6,3,12,4,0,364,0,143.0,86.0,126.0,91.66666666666667,92.57142857142857,41.616731983090396,0.514992276046404,0,1,0
Kolkata,58.31992573027959,107.57095516744866,33.50234959075338,12.078396876942886,0.7562801217957358,51.459067371167,69,2021-12-31,False,Satisfactory,23.5,14.2,12.5,0.0,4,12,4,0,365,0,46.0,143.0,104.0,86.0,87.57142857142857,42.11435678743112,0.5371595528503267,0,0,0
Kolkata,5.0,71.00580866021808,31.59802577287877,16.534245351058452,1.4588219367311668,28.209961823967,29,2022-01-01,False,Good,22.4,11.8,10.9,0.0,5,1,1,1,1,0,69.0,46.0,50.0,48.0,84.57142857142857,45.821600229793866,0.06943884240775718,0,0,0
Kolkata,83.93721388970118,125.53566458271136,45.922191759721,2.0,0.6925282970095952,37.72066610853686,87,2022-01-02,False,Satisfactory,23.3,11.3,10.0,0.0,6,1,1,1,2,0,29.0,69.0,70.0,61.666666666666664,87.0,45.36885862938731,0.6633482675932424,0,0,0
Kolkata,145.0811485470848,232.26719792316047,35.70818390990419,6.263719005272022,0.5484218336194668,50.58580669699714,150,2022-01-03,False,Moderate,23.2,11.9,10.3,0.0,0,1,1,0,3,0,87.0,29.0,149.0,88.66666666666667,87.14285714285714,45.597618985456414,0.621952635598921,0,0,0
Kolkata,23.946607064982928,84.32777857136065,37.05596153551942,13.781630271423968,0.9183185175209412,70.69124297030964,48,2022-01-04,False,Good,23.0,10.7,10.9,0.0,1,1,1,0,4,0,150.0,87.0,86.0,95.0,81.71428571428571,47.957322297067,0.2806425699334958,0,0,0
Kolkata,105.4009255030296,161.26009727190606,43.73867820781548,2.108664611152779,0.8538981420953453,59.18212380189232,111,2022-01-05,False,Moderate,23.4,9.6,10.3,0.0,2,1,1,0,5,0,48.0,150.0,143.0,103.0,77.14285714285714,42.33764507475809,0.6495800709795264,0,0,0
Kolkata,75.15115864622342,158.4476312717228,17.719034089451203,8.300699658389414,0.6094319539579158,50.13898927883361,91,2022-01-06,False,Satisfactory,24.1,10.4,10.1,0.0,3,1,1,0,6,0,111.0,48.0,46.0,83.33333333333333,83.57142857142857,40.1823225762156,0.471321888238995,0,0,0
Kolkata,54.140680234662746,79.32970051830715,34.663245655684875,17.073965410803485,1.0262558692686523,39.57625933717497,58,2022-01-07,False,Satisfactory,25.1,12.1,11.4,0.0,4,1,1,0,7,0,91.0,111.0,69.0,86.66666666666667,82.0,41.052811515575044,0.6739808549681332,0,0,0
Kolkata,65.06611433685698,99.51338160564065,21.078092765638186,14.13488474810337,0.4156653806349689,59.94284383264404,70,2022-01-08,False,Satisfactory,25.9,12.6,9.7,0.0,5,1,1,1,8,0,58.0,91.0,29.0,73.0,87.85714285714286,34.65750794767066,0.647337830022879,0,0,0
Kolkata,152.74570512969737,210.2593267532606,49.341439754999385,14.971404077636212,0.6533994370749474,55.54969532013685,149,2022-01-09,False,Moderate,26.0,13.1,8.9,0.0,6,1,1,1,9,0,70.0,58.0,87.0,92.33333333333333,96.71428571428571,41.624168803369834,0.7230246705656506,0,0,0
Kolkata,92.49464396205406,129.97682865519835,5.0,6.760409899683409,0.5173748279803236,57.5150386939669,91,2022-01-10,False,Satisfactory,23.6,15.9,9.1,0.2,0,1,1,0,10,0,149.0,70.0,150.0,103.33333333333333,88.28571428571429,34.378841776661986,0.7061908958381474,0,0,0
Kolkata,20.843719938005805,108.26199974035664,64.43848807554255,17.260899155971302,0.6469771581062325,18.82161004959668,51,2022-01-11,False,Satisfactory,23.9,15.9,9.9,13.9,1,1,1,0,11,0,91.0,149.0,48.0,97.0,88.71428571428571,33.80687447701665,0.19076824502148518,0,1,0
Kolkata,113.28734930685516,148.32967225762985,51.81315497020632,15.006144515046604,0.6679852897493528,31.69761787315293,109,2022-01-12,False,Moderate,22.7,15.1,11.4,11.2,2,1,1,0,12,0,51.0,91.0,111.0,83.66666666666667,88.42857142857143,33.594925920725665,0.7586392415795773,0,1,0
Kolkata,87.48749407600933,106.09353862090764,44.21692238932163,14.350802343038636,0.6021441702855477,27.45297027538364,82,2022-01-13,False,Satisfactory,23.2,14.0,9.8,0.0,3,1,1,0,13,0,109.0,51.0,91.0,80.66666666666667,87.14285714285714,33.65228358486521,0.8169259808072991,0,0,0
Kolkata,145.13071569950796,184.43459221838395,36.89078080365614,17.45713593249861,0.6295080223549274,38.57747566636164,135,2022-01-14,False,Moderate,20.9,13.8,9.8,1.4,4,1,1,0,14,0,82.0,109.0,58.0,108.66666666666667,98.14285714285714,35.09239505186542,0.782651790926848,0,0,0
Kolkata,160.40513066099732,195.75184638999627,58.25219300796741,12.765050240221338,0.8395697381447909,42.40204853255548,148,2022-01-15,False,Moderate,22.9,14.4,9.8,7.6,5,1,1,1,15,0,135.0,82.0,70.0,121.66666666666667,109.28571428571429,36.99871297632878,0.8152662026004398,0,1,0
Kolkata,72.0171333760079,157.75989857671436,52.828033184344335,5.186395372563508,0.5025755530502282,55.74421902258088,94,2022-01-16,False,Satisfactory,21.9,12.4,11.5,0.0,6,1,1,1,16,0,148.0,135.0,149.0,125.66666666666667,101.42857142857143,32.7559518401218,0.45362294900439554,0,0,0
Kolkata,105.55050098515709,170.88454685171973,38.84806740355827,7.753050066199289,0.557002554002585,15.491205880820104,109,2022-01-17,False,Moderate,22.0,10.4,12.2,0.0,0,1,1,0,17,0,94.0,148.0,91.0,117.0,104.0,32.5064096243597,0.6140778965791074,0,0,0
Kolkata,145.3420634636201,142.75680382263002,36.3783539377114,3.142369846916761,0.6246711129963027,58.64295625204983,125,2022-01-18,False,Moderate,21.5,10.0,12.0,0.0,1,1,1,0,18,0,109.0,94.0,51.0,109.33333333333333,114.57142857142857,23.05686552025331,1.0110273712188678,0,0,0
Kolkata,5.0,62.05204111198508,53.07232843445818,9.913766380045214,1.6218093387470054,16.325131063663058,28,2022-01-19,False,Good,21.6,10.2,11.2,0.0,2,1,1,0,19,0,125.0,109.0,109.0,87.33333333333333,103.0,40.24094100954066,0.07929957399982707,0,0,0
Kolkata,11.483085360620263,55.41998617872848,35.75707046849618,12.572355892004644,1.0784848387804111,31.160945269985337,29,2022-01-20,False,Good,21.5,9.3,11.4,0.0,3,1,1,0,20,0,28.0,125.0,82.0,60.666666666666664,95.42857142857143,48.90418231214019,0.20352868085156725,0,0,0
Kolkata,25.67363074114436,61.78374420916111,55.46411765333183,16.047357166759156,0.7790673704537362,42.36883820363378,41,2022-01-21,False,Good,23.0,10.2,10.0,0.0,4,1,1,0,21,0,29.0,28.0,135.0,32.666666666666664,82.0,49.13247398615295,0.4089216255662272,0,0,0
Kolkata,73.88838634952131,131.12961599480917,41.48462975967102,4.95852258650501,0.3565439915432674,46.119794726072975,85,2022-01-22,False,Satisfactory,24.0,12.9,11.5,0.3,5,1,1,1,22,0,41.0,29.0,148.0,51.666666666666664,73.0,39.937451095431676,0.5592113909755408,0,0,0
Kolkata,108.99566826915256,137.77924175113353,46.112231280142375,3.057207313951519,0.8213266002783527,38.27569076601687,104,2022-01-23,False,Moderate,21.9,15.5,12.3,16.5,6,1,1,1,23,0,85.0,41.0,94.0,76.66666666666667,74.42857142857143,40.97908874396442,0.7853888441371478,0,1,0
Kolkata,5.0,44.07124947364282,21.0501730063872,10.617454471196854,0.923791510773411,56.85194949599054,23,2022-01-24,False,Good,22.6,15.5,8.1,0.0,0,1,1,0,24,0,104.0,85.0,109.0,70.66666666666667,62.142857142857146,41.770917200960774,0.11093546458977015,0,0,0
Kolkata,5.0,66.50092812979224,46.19397197448029,9.881634921010054,0.4195078227011271,43.87804973653335,31,2022-01-25,False,Good,22.7,15.2,11.9,0.4,1,1,1,0,25,0,23.0,104.0,125.0,52.666666666666664,48.714285714285715,32.21135558419461,0.07407305556430116,0,0,0
Kolkata,144.44943139484516,206.38009426145504,54.587915299758,7.055369798642888,0.6402448947114172,30.54555804683644,142,2022-01-26,False,Moderate,22.0,14.1,11.7,0.3,2,1,1,0,26,0,31.0,23.0,28.0,65.33333333333333,65.0,45.90206967011397,0.6965443424513548,0,0,0
Kolkata,53.386985649952,130.55138790677918,33.26238199933245,8.55447114004287,0.8716191287536327,41.382409777606,73,2022-01-27,False,Satisfactory,20.9,12.1,11.8,0.0,3,1,1,0,27,0,142.0,31.0,29.0,82.0,71.28571428571429,43.076344187633026,0.40582609198911257,0,0,0
Kolkata,83.70934630767837,122.33479996955296,42.86317772967793,10.099701607340004,0.4646147833084636,65.8113188148969,89,2022-01-28,False,Satisfactory,19.5,9.1,12.8,0.0,4,1,1,0,28,0,73.0,142.0,41.0,101.33333333333333,78.14285714285714,41.23278861710489,0.6787163584677096,0,0,0
Kolkata,152.71861143996796,212.6700107198585,17.47332282038386,10.858811790116922,0.8734690686189654,24.721922056231605,144,2022-01-29,False,Moderate,20.6,8.7,10.6,0.0,5,1,1,1,29,0,89.0,73.0,85.0,102.0,86.57142857142857,48.29374404915932,0.7147405053496086,0,0,0
Kolkata,58.553277643894994,80.45956528019721,24.55430247835593,13.697311068122392,0.7851549582257237,33.57474002725542,59,2022-01-30,False,Satisfactory,22.0,9.4,10.2,0.0,6,1,1,1,30,0,144.0,89.0,104.0,97.33333333333333,80.14285714285714,48.58130151758858,0.7188017446752724,0,0,0
Kolkata,77.31692656022662,120.06903951898477,53.2427919146565,2.0,0.5777399595869761,72.7611993918928,87,2022-01-31,False,Satisfactory,24.0,10.8,8.9,0.0,0,1,1,0,31,0,59.0,144.0,23.0,96.66666666666667,89.28571428571429,41.54802155624372,0.6386184846878429,0,0,0
Kolkata,33.43850004101655,61.81609165305234,32.2298239693703,18.343807667658574,0.9206628656996084,34.063676148186204,41,2022-02-01,False,Good,24.8,10.9,14.1,0.0,1,2,1,0,32,0,87.0,59.0,31.0,62.333333333333336,90.71428571428571,39.32223410792032,0.5323237909436493,0,0,0
Kolkata,76.62173994755412,119.5890484947454,46.746952119885066,11.790506054721444,0.8589245760583464,45.17587707796943,83,2022-02-02,False,Satisfactory,25.5,10.8,10.9,0.0,2,2,1,0,33,0,41.0,87.0,142.0,70.33333333333333,82.28571428571429,32.16993568387664,0.6353955098243674,0,0,0
Kolkata,132.89985853282136,182.04374627198115,30.60478018315905,17.302963215120073,0.9771702309893776,36.35456467395289,127,2022-02-03,False,Moderate,24.6,14.1,10.7,0.0,3,2,1,0,34,0,83.0,41.0,73.0,83.66666666666667,90.0,35.83759664560852,0.7260551711793969,0,0,0
Kolkata,5.0,65.80843864250701,33.46198395394923,12.21229052022937,1.154666967957909,35.705543133418224,29,2022-02-04,False,Good,19.6,14.3,18.2,32.2,4,2,1,0,35,0,127.0,83.0,89.0,79.66666666666667,81.42857142857143,42.645269932538184,0.07484084498299799,0,1,0
Kolkata,35.01044400619229,57.08815139718626,73.05113010930401,17.958471215839488,1.001487515354274,21.095983777126985,44,2022-02-05,False,Good,21.9,11.9,18.3,0.0,5,2,1,1,36,0,29.0,127.0,144.0,66.66666666666667,67.14285714285714,34.08043706404289,0.6027123116176178,0,0,0
Kolkata,23.048722568409097,87.1006254046525,46.02372955886472,10.641002632477544,0.3943790607411723,65.82856552539076,48,2022-02-06,False,Good,21.8,9.7,11.4,0.0,6,2,1,1,37,0,44.0,29.0,59.0,40.333333333333336,65.57142857142857,34.76519880022327,0.2616181492758384,0,0,0
Kolkata,151.6763610750947,210.4487356734945,28.66007114476501,19.62096410324883,0.8505695189777823,74.44836176691274,149,2022-02-07,False,Moderate,22.8,10.1,10.1,0.0,0,2,1,0,38,0,48.0,44.0,87.0,80.33333333333333,74.42857142857143,46.91075620387125,0.7173197824616154,0,0,0
Kolkata,65.67993894572862,156.92167035845955,33.27277443779093,8.693023160068373,1.0487667692340703,48.9025028968054,88,2022-02-08,False,Satisfactory,24.5,10.4,10.5,0.0,1,2,1,0,39,0,149.0,48.0,41.0,95.0,81.14285714285714,44.63716154143527,0.41590200253482995,0,0,0
Kolkata,95.49859200623564,125.1288771316312,24.990327306262945,10.092960364014225,0.90751163320205,38.331698378260384,91,2022-02-09,False,Satisfactory,25.7,11.4,10.3,0.0,2,2,1,0,40,0,88.0,149.0,83.0,109.33333333333333,82.28571428571429,44.79477010289735,0.7571508934196802,0,0,0
Kolkata,122.76751786338858,170.62148293117718,65.6095815736952,6.739447693561855,0.9027062415226044,56.88853433139242,124,2022-02-10,False,Moderate,22.5,15.5,8.4,4.6,3,2,1,0,41,0,91.0,88.0,127.0,101.0,81.85714285714286,44.30736797805592,0.7153388711401603,0,1,0
Kolkata,90.84583494524205,139.86738321722254,52.70761480131841,5.821163495027626,0.8848623444783845,35.203737635048284,96,2022-02-11,False,Satisfactory,23.0,12.6,13.0,0.0,4,2,1,0,42,0,124.0,91.0,29.0,103.66666666666667,91.42857142857143,37.73529357183244,0.6449032619932644,0,0,0
Kolkata,56.83322763882917,112.2018319722157,54.222362466144006,5.131191561673132,1.2952428555787112,65.03513212625548,74,2022-02-12,False,Satisfactory,23.2,10.4,14.0,0.0,5,2,1,1,43,0,96.0,124.0,44.0,98.0,95.71428571428571,32.83653598110028,0.502052189868962,0,0,0
Kolkata,81.7406762730929,110.3903758492779,62.93316709408285,14.3115089342217,0.9384406532180452,39.83362485975799,84,2022-02-13,False,Satisfactory,23.6,10.1,10.8,0.0,6,2,1,1,44,0,74.0,96.0,48.0,84.66666666666667,100.85714285714286,26.283255578590754,0.7338217117042145,0,0,0
Kolkata,87.76638176485301,125.24473062696444,58.22949019156043,18.19959050926106,0.753937041233881,41.222797486410485,91,2022-02-14,False,Satisfactory,24.2,9.8,10.3,0.0,0,2,1,0,45,0,84.0,74.0,149.0,83.0,92.57142857142857,15.511900193691465,0.6952082778345056,0,0,0
Kolkata,111.65394456153037,174.68564828015593,22.50580024673265,10.542214735838844,1.4578670037933588,49.87885002413569,115,2022-02-15,False,Moderate,25.2,10.5,10.2,0.0,1,2,1,0,46,0,91.0,84.0,88.0,96.66666666666667,96.42857142857143,17.42466779077999,0.6355325301443073,0,0,0
Kolkata,89.40374365930734,150.30384410624112,31.61914971418029,15.831580879220938,0.9134243945025056,66.87819089519935,99,2022-02-16,False,Satisfactory,25.4,10.5,10.7,0.0,2,2,1,0,47,0,115.0,91.0,91.0,101.66666666666667,97.57142857142857,17.27095001109413,0.5908887787182105,0,0,0
Kolkata,12.589458651404158,69.67202720586766,43.14970289250949,4.914711281387437,0.7200651278932956,55.9121338143628,37,2022-02-17,False,Good,27.5,12.3,12.2,0.0,3,2,1,0,48,0,99.0,115.0,124.0,83.66666666666667,85.14285714285714,24.76172161104422,0.17813920371536895,0,0,0
Kolkata,82.00388719206134,131.50885056828366,39.784525962761776,9.672879233219229,1.4016532149170242,54.92469814285143,89,2022-02-18,False,Satisfactory,27.0,12.1,11.6,0.0,4,2,1,0,49,0,37.0,99.0,96.0,75.0,84.14285714285714,24.388717141529217,0.6188559242675159,0,0,0
Kolkata,92.39038930248938,115.84307341142818,35.26632139309648,9.355177152465329,0.7907314478582301,45.17675958754086,88,2022-02-19,False,Satisfactory,27.8,11.7,15.8,0.0,5,2,1,1,50,0,89.0,37.0,74.0,71.33333333333333,86.14285714285714,23.989084819479626,0.7907220052074808,0,0,0
Kolkata,55.30436259469624,100.7356275249279,23.756474722215003,14.976000772612126,1.0415028631826797,57.47101259581021,65,2022-02-20,False,Satisfactory,26.5,12.9,15.5,0.0,6,2,1,1,51,0,88.0,89.0,84.0,80.66666666666667,83.42857142857143,25.31045332701579,0.5436086053643815,0,0,0
Kolkata,114.23169365175126,179.9441277239804,20.73508022149956,19.46332291499271,1.0607288229085094,21.360891946606515,115,2022-02-21,False,Moderate,27.0,11.3,12.4,0.0,0,2,1,0,52,0,65.0,88.0,91.0,89.33333333333333,86.85714285714286,27.990644695615494,0.6313092062650686,0,0,0
Kolkata,49.5984848868211,74.94582641784297,46.509887613354095,9.329929173820002,0.8071907305980389,76.01763135666313,59,2022-02-22,False,Satisfactory,27.1,13.1,9.9,0.0,1,2,1,0,53,0,115.0,65.0,115.0,79.66666666666667,78.85714285714286,26.573348624944764,0.6530771633708665,0,0,0
